support,itemsets
0.010424280947084062,"['876', '715', '870', '864', '877', '711']"
0.010424280947084062,"['876', '884', '870', '877', '711', '712']"
0.010424280947084062,"['876', '870', '883', '877', '711', '712']"
0.010424280947084062,"['715', '870', '883', '864', '877', '711', '712']"
0.010424280947084062,"['876', '715', '884', '870', '711', '712']"
0.010424280947084062,"['876', '715', '870', '711', '712']"
0.010424280947084062,"['715', '854', '711']"
0.010424280947084062,"['782', '809', '779']"
0.010424280947084062,"['715', '870', '864', '877', '711', '712']"
0.010424280947084062,"['876', '715', '864', '877', '711', '712']"
0.010424280947084062,"['876', '715', '884', '864', '877', '711', '712']"
0.010424280947084062,"['876', '715', '883', '864', '877', '711', '712']"
0.010424280947084062,"['876', '715', '870', '877', '708', '711', '883']"
0.010424280947084062,"['876', '715', '884', '870', '877', '708', '711']"
0.010424280947084062,"['712', '865', '883']"
0.010424280947084062,"['876', '715', '884', '870', '864', '877', '711', '883']"
0.010392499602733196,"['870', '864', '708', '711', '877', '712']"
0.010392499602733196,"['715', '870', '864', '708', '711', '712']"
0.010392499602733196,"['876', '715', '864', '708', '711', '712']"
0.010392499602733196,"['876', '864', '708', '711', '877', '712']"
0.010392499602733196,"['884', '715', '877', '865']"
0.010392499602733196,"['715', '884', '870', '864', '708', '711', '712']"
0.010392499602733196,"['884', '865', '712']"
0.010392499602733196,"['870', '883', '864', '708', '711', '877', '712']"
0.010392499602733196,"['870', '878', '871']"
0.010392499602733196,"['876', '870', '864', '708', '711', '712']"
0.010392499602733196,"['884', '715', '865', '877', '883']"
0.010392499602733196,"['870', '878']"
0.010392499602733196,"['876', '884', '883', '864', '708', '711', '877', '712']"
0.010392499602733196,"['884', '870', '883', '864', '708', '711', '877', '712']"
0.010392499602733196,"['876', '715', '870', '877', '711', '712']"
0.010392499602733196,"['715', '865', '712']"
0.010392499602733196,"['876', '715', '884', '883', '864', '708', '711', '712']"
0.010392499602733196,"['715', '884', '870', '883', '864', '708', '711', '712']"
0.010392499602733196,"['712', '854', '711']"
0.010392499602733196,"['876', '715', '884', '870', '864', '708', '711', '883']"
0.010392499602733196,"['876', '715', '884', '864', '708', '711', '712']"
0.010392499602733196,"['876', '715', '883', '864', '708', '711', '712']"
0.010392499602733196,"['884', '870', '864', '708', '711', '877', '712']"
0.010392499602733196,"['876', '870', '883', '864', '711', '712']"
0.010392499602733196,"['876', '884', '870', '864', '708', '711', '712']"
0.010392499602733196,"['715', '864', '865']"
0.010392499602733196,"['715', '870', '883', '864', '708', '711', '712']"
0.010392499602733196,"['876', '884', '870', '864', '708', '711', '877', '883']"
0.010392499602733196,"['865', '880']"
0.010392499602733196,"['779', '780', '783']"
0.010392499602733196,"['712', '884', '865', '883']"
0.010392499602733196,"['876', '884', '870', '864', '708', '711', '877']"
0.010392499602733196,"['884', '715', '865', '864', '883']"
0.010392499602733196,"['876', '715', '870', '864', '708', '711', '883']"
0.010392499602733196,"['870', '877', '865', '883']"
0.010392499602733196,"['712', '715', '865', '883']"
0.010392499602733196,"['779', '781', '780']"
0.010392499602733196,"['876', '715', '884', '870', '864', '708', '711']"
0.010392499602733196,"['876', '870', '864', '708', '711', '877']"
0.010392499602733196,"['781', '780', '783']"
0.010392499602733196,"['876', '715', '884', '870', '883', '877', '711', '712']"
0.010392499602733196,"['876', '715', '870', '883', '877', '711', '712']"
0.010392499602733196,"['876', '715', '884', '870', '877', '711', '712']"
0.010392499602733196,"['876', '715', '870', '864', '708', '711']"
0.010392499602733196,"['876', '870', '864', '708', '711', '877', '883']"
0.010392499602733196,"['870', '877', '865']"
0.010392499602733196,"['876', '884', '870', '883', '864', '711', '712']"
0.010392499602733196,"['876', '884', '870', '883', '708', '711', '712']"
0.010392499602733196,"['715', '864', '865', '883']"
0.010392499602733196,"['876', '870', '883', '708', '711', '712']"
0.010392499602733196,"['876', '884', '864', '708', '711', '877', '712']"
0.010392499602733196,"['884', '715', '864', '865']"
0.010392499602733196,"['876', '883', '864', '708', '711', '877', '712']"
0.010360718258382329,"['876', '715', '884', '870', '864', '708', '711', '877', '883']"
0.010360718258382329,"['876', '884', '870', '883', '864', '877', '711', '712']"
0.010360718258382329,"['876', '715', '870', '708', '711', '712']"
0.010360718258382329,"['876', '715', '884', '883', '864', '708', '711', '877', '712']"
0.010360718258382329,"['707', '864']"
0.010360718258382329,"['876', '715', '870', '864', '711', '712']"
0.010360718258382329,"['864', '880']"
0.010360718258382329,"['715', '870', '864', '708', '711', '877', '712']"
0.010360718258382329,"['715', '884', '870', '883', '864', '708', '711', '877', '712']"
0.010360718258382329,"['876', '865']"
0.010360718258382329,"['884', '715', '865', '712']"
0.010360718258382329,"['876', '715', '884', '870', '708', '711', '712']"
0.010360718258382329,"['876', '715', '884', '870', '864', '708', '711', '877']"
0.010360718258382329,"['870', '715', '865', '883']"
0.010360718258382329,"['876', '715', '864', '708', '711', '877', '712']"
0.010360718258382329,"['766', '764']"
0.010360718258382329,"['876', '715', '870', '883', '708', '711', '712']"
0.010360718258382329,"['876', '870', '877', '708', '711', '712']"
0.010360718258382329,"['711', '877', '865', '883']"
0.010360718258382329,"['876', '715', '884', '870', '883', '864', '711', '712']"
0.010360718258382329,"['876', '870', '864', '877', '711', '712']"
0.010360718258382329,"['712', '877', '865', '883']"
0.010360718258382329,"['711', '865', '708', '883']"
0.010360718258382329,"['809', '780', '779']"
0.010360718258382329,"['876', '715', '870', '864', '708', '711', '877', '883']"
0.010360718258382329,"['876', '870', '883', '864', '877', '711', '712']"
0.010360718258382329,"['715', '870', '883', '864', '708', '711', '877', '712']"
0.010360718258382329,"['864', '877', '865', '883']"
0.010360718258382329,"['884', '877', '865', '864']"
0.010360718258382329,"['876', '865', '883']"
0.010360718258382329,"['870', '884', '865']"
0.010360718258382329,"['876', '870', '883', '877', '708', '711', '712']"
0.010360718258382329,"['876', '884', '870', '877', '708', '711', '712']"
0.010360718258382329,"['876', '884', '870', '864', '877', '711', '712']"
0.010360718258382329,"['877', '865', '864']"
0.010360718258382329,"['876', '715', '870', '864', '708', '711', '877']"
0.010360718258382329,"['884', '715', '865', '883', '712']"
0.010360718258382329,"['797', '798', '793']"
0.010360718258382329,"['782', '781', '783']"
0.010360718258382329,"['876', '715', '884', '870', '864', '711', '712']"
0.010360718258382329,"['876', '715', '870', '883', '864', '711', '712']"
0.010360718258382329,"['870', '715', '865']"
0.010360718258382329,"['877', '865', '712']"
0.010360718258382329,"['852', '715', '711']"
0.010360718258382329,"['884', '865', '864', '877', '883']"
0.010360718258382329,"['877', '865', '711']"
0.010360718258382329,"['715', '884', '870', '864', '708', '711', '877', '712']"
0.010360718258382329,"['870', '884', '865', '883']"
0.010360718258382329,"['876', '715', '884', '864', '708', '711', '877', '712']"
0.010360718258382329,"['876', '715', '883', '864', '708', '711', '877', '712']"
0.010360718258382329,"['876', '884', '870', '883', '877', '708', '711', '712']"
0.010360718258382329,"['876', '715', '884', '870', '883', '708', '711', '712']"
0.010328936914031464,"['884', '865', '870', '877', '883']"
0.010328936914031464,"['715', '884', '865', '870', '883']"
0.010328936914031464,"['870', '884', '877', '865']"
0.010328936914031464,"['716', '714', '858']"
0.010328936914031464,"['876', '715', '884', '870', '864', '877', '711', '712']"
0.010328936914031464,"['715', '865', '708', '883']"
0.010328936914031464,"['864', '884', '865', '712']"
0.010328936914031464,"['876', '715', '870', '877', '708', '711', '712']"
0.010328936914031464,"['876', '715', '870', '883', '864', '877', '711', '712']"
0.010328936914031464,"['884', '877', '865', '712']"
0.010328936914031464,"['884', '865', '877', '883', '712']"
0.010328936914031464,"['711', '884', '865', '883']"
0.010328936914031464,"['876', '877', '865', '883']"
0.010328936914031464,"['712', '864', '865', '883']"
0.010328936914031464,"['864', '865', '712']"
0.010328936914031464,"['883', '715', '865', '711']"
0.010328936914031464,"['715', '865', '864', '877', '883']"
0.010328936914031464,"['876', '884', '865', '883']"
0.010328936914031464,"['876', '715', '870', '864', '877', '711', '712']"
0.010328936914031464,"['884', '715', '865', '864', '877']"
0.010328936914031464,"['715', '865', '708']"
0.010328936914031464,"['877', '708', '865']"
0.010328936914031464,"['738', '760']"
0.010328936914031464,"['809', '781', '779']"
0.010328936914031464,"['715', '877', '865', '712']"
0.010328936914031464,"['715', '865', '870', '877', '883']"
0.010328936914031464,"['865', '877', '708', '883']"
0.010328936914031464,"['884', '865', '708']"
0.010328936914031464,"['870', '715', '880']"
0.010328936914031464,"['712', '852', '711']"
0.010328936914031464,"['859', '716', '858']"
0.010328936914031464,"['715', '884', '865', '864', '877', '883']"
0.010328936914031464,"['876', '870', '883', '864', '708', '711', '712']"
0.010328936914031464,"['876', '715', '884', '870', '883', '864', '877', '711', '712']"
0.010328936914031464,"['884', '865', '708', '883']"
0.010328936914031464,"['870', '865', '711']"
0.010328936914031464,"['715', '865', '711']"
0.010328936914031464,"['715', '865', '877', '883', '712']"
0.010328936914031464,"['884', '715', '865', '870']"
0.010328936914031464,"['870', '715', '877', '865']"
0.010328936914031464,"['707', '865']"
0.010328936914031464,"['707', '716', '858']"
0.010328936914031464,"['884', '865', '864', '883', '712']"
0.010328936914031464,"['884', '865', '711']"
0.010328936914031464,"['876', '884', '865']"
0.010328936914031464,"['876', '884', '870', '883', '864', '708', '711', '712']"
0.010328936914031464,"['876', '715', '870', '883', '877', '708', '711', '712']"
0.010328936914031464,"['738', '715', '712']"
0.010328936914031464,"['715', '877', '865', '864']"
0.010328936914031464,"['876', '715', '884', '870', '877', '708', '711', '712']"
0.010328936914031464,"['876', '715', '884', '870', '883', '877', '708', '711', '712']"
0.010328936914031464,"['870', '880', '883']"
0.010328936914031464,"['876', '877', '865']"
0.010297155569680597,"['884', '877', '708', '865']"
0.010297155569680597,"['876', '884', '865', '877', '883']"
0.010297155569680597,"['876', '870', '864', '708', '711', '877', '712']"
0.010297155569680597,"['876', '884', '870', '864', '708', '711', '877', '712']"
0.010297155569680597,"['884', '715', '865', '708']"
0.010297155569680597,"['884', '865', '877', '708', '883']"
0.010297155569680597,"['858', '716', '712']"
0.010297155569680597,"['715', '877', '708', '865']"
0.010297155569680597,"['870', '711', '865', '883']"
0.010297155569680597,"['884', '877', '865', '711']"
0.010297155569680597,"['715', '716', '858']"
0.010297155569680597,"['876', '715', '884', '870', '883', '864', '708', '711', '712']"
0.010297155569680597,"['715', '884', '865', '864', '712']"
0.010297155569680597,"['884', '715', '865', '711']"
0.010297155569680597,"['876', '884', '715', '865', '883']"
0.010297155569680597,"['876', '884', '870', '883', '864', '708', '711', '877', '712']"
0.010297155569680597,"['715', '877', '865', '711']"
0.010297155569680597,"['715', '884', '865', '870', '877']"
0.010297155569680597,"['884', '865', '870', '864', '883']"
0.010297155569680597,"['870', '865', '712']"
0.010297155569680597,"['876', '715', '865']"
0.010297155569680597,"['715', '865', '864', '883', '712']"
0.010297155569680597,"['884', '865', '711', '877', '883']"
0.010297155569680597,"['884', '715', '865', '708', '883']"
0.010297155569680597,"['884', '859']"
0.010297155569680597,"['782', '748']"
0.010297155569680597,"['870', '858']"
0.010297155569680597,"['870', '864', '865', '883']"
0.010297155569680597,"['884', '715', '865', '877', '712']"
0.010297155569680597,"['870', '884', '864', '865']"
0.010297155569680597,"['876', '715', '884', '870', '864', '708', '711', '712']"
0.010297155569680597,"['884', '876', '715', '865']"
0.010297155569680597,"['876', '715', '865', '883']"
0.010297155569680597,"['876', '715', '870', '883', '864', '708', '711', '712']"
0.010297155569680597,"['876', '715', '870', '864', '708', '711', '712']"
0.010297155569680597,"['715', '884', '865', '870', '877', '883']"
0.010297155569680597,"['884', '715', '865', '711', '883']"
0.010297155569680597,"['715', '865', '711', '877', '883']"
0.010297155569680597,"['715', '884', '865', '877', '883', '712']"
0.010297155569680597,"['870', '864', '865']"
0.010297155569680597,"['858', '716', '711']"
0.010297155569680597,"['870', '712', '865', '883']"
0.010297155569680597,"['715', '884', '865', '864', '883', '712']"
0.010297155569680597,"['876', '884', '877', '865']"
0.010297155569680597,"['715', '865', '877', '708', '883']"
0.010297155569680597,"['870', '865', '708']"
0.010297155569680597,"['864', '715', '865', '712']"
0.010297155569680597,"['870', '884', '880']"
0.010297155569680597,"['809', '743']"
0.010297155569680597,"['876', '870', '883', '864', '708', '711', '877', '712']"
0.010265374225329731,"['876', '715', '884', '870', '864', '708', '711', '877', '712']"
0.010265374225329731,"['865', '864', '877', '883', '712']"
0.010265374225329731,"['865', '870', '711', '877', '883']"
0.010265374225329731,"['715', '884', '865', '711', '877', '883']"
0.010265374225329731,"['715', '884', '865', '870', '864']"
0.010265374225329731,"['715', '865', '870', '883', '712']"
0.010265374225329731,"['876', '715', '870', '864', '708', '711', '877', '712']"
0.010265374225329731,"['884', '865', '711', '864', '883']"
0.010265374225329731,"['876', '884', '865', '864', '883']"
0.010265374225329731,"['884', '865', '864', '877', '712']"
0.010265374225329731,"['884', '865', '870', '864', '877']"
0.010265374225329731,"['865', '870', '864', '877', '883']"
0.010265374225329731,"['884', '865', '870', '883', '712']"
0.010265374225329731,"['715', '865', '870', '864', '883']"
0.010265374225329731,"['884', '865', '870', '864', '877', '883']"
0.010265374225329731,"['876', '715', '884', '865', '877', '883']"
